DateTime	Elapsed	PiezoValue	BucketFlip	BucketCount			"Definitely ignore first flip, possibly ignore second. "
Mon Jul 25 22:37:26 2016	175562	17	0	3			
Mon Jul 25 22:37:26 2016	175568	18	0	3			
Mon Jul 25 22:37:26 2016	175574	19	0	3			
Mon Jul 25 22:37:26 2016	175580	16	0	3			
Mon Jul 25 22:37:26 2016	175586	17	0	3			
Mon Jul 25 22:37:26 2016	175592	16	0	3			
Mon Jul 25 22:37:26 2016	175598	19	0	3			
Mon Jul 25 22:37:26 2016	175604	18	0	3			
Mon Jul 25 22:37:26 2016	175610	17	0	3			
Mon Jul 25 22:37:26 2016	175616	18	0	3			
Mon Jul 25 22:37:26 2016	175622	16	0	3			
Mon Jul 25 22:37:26 2016	175628	15	0	3			
Mon Jul 25 22:37:26 2016	175634	16	0	3			
Mon Jul 25 22:37:26 2016	175640	15	0	3			
Mon Jul 25 22:37:26 2016	175646	16	0	3			
Mon Jul 25 22:37:26 2016	175652	17	0	3			
Mon Jul 25 22:37:26 2016	175658	16	0	3			
Mon Jul 25 22:37:26 2016	175664	16	0	3			
Mon Jul 25 22:37:26 2016	175670	17	0	3			
Mon Jul 25 22:37:26 2016	175676	16	0	3			
Mon Jul 25 22:37:26 2016	175682	17	0	3			
Mon Jul 25 22:37:26 2016	175688	14	0	3			
Mon Jul 25 22:37:26 2016	175694	15	0	3			
Mon Jul 25 22:37:26 2016	175700	14	0	3			
Mon Jul 25 22:37:26 2016	175706	16	0	3			
Mon Jul 25 22:37:26 2016	175712	15	0	3			
Mon Jul 25 22:37:26 2016	175718	17	0	3			
Mon Jul 25 22:37:26 2016	175724	16	0	3			
Mon Jul 25 22:37:26 2016	175730	15	0	3			
Mon Jul 25 22:37:26 2016	175736	16	0	3			
Mon Jul 25 22:37:26 2016	175742	15	0	3			
Mon Jul 25 22:37:26 2016	175748	15	0	3			
Mon Jul 25 22:37:26 2016	175754	17	0	3			
Mon Jul 25 22:37:26 2016	175760	18	0	3			
Mon Jul 25 22:37:26 2016	175766	15	0	3			
Mon Jul 25 22:37:26 2016	175772	14	0	3			
Mon Jul 25 22:37:26 2016	175778	17	0	3			
Mon Jul 25 22:37:26 2016	175784	15	0	3			
Mon Jul 25 22:37:26 2016	175790	16	0	3			
Mon Jul 25 22:37:26 2016	175796	16	0	3			
Mon Jul 25 22:37:26 2016	175802	15	0	3			
Mon Jul 25 22:37:26 2016	175808	15	0	3			
Mon Jul 25 22:37:26 2016	175814	16	0	3			
Mon Jul 25 22:37:26 2016	175820	15	0	3			
Mon Jul 25 22:37:26 2016	175826	15	0	3			
Mon Jul 25 22:37:26 2016	175832	15	0	3			
Mon Jul 25 22:37:26 2016	175838	17	0	3			
Mon Jul 25 22:37:26 2016	175844	19	0	3			
Mon Jul 25 22:37:26 2016	175850	15	0	3			
Mon Jul 25 22:37:26 2016	175856	11	0	3			
Mon Jul 25 22:37:26 2016	175862	18	0	3			
Mon Jul 25 22:37:26 2016	175868	15	0	3			
Mon Jul 25 22:37:26 2016	175874	15	0	3			
Mon Jul 25 22:37:26 2016	175880	15	0	3			
Mon Jul 25 22:37:26 2016	175886	20	0	3			
Mon Jul 25 22:37:26 2016	175892	19	0	3			
Mon Jul 25 22:37:26 2016	175898	22	0	3			
Mon Jul 25 22:37:26 2016	175904	16	0	3			
Mon Jul 25 22:37:26 2016	175910	14	0	3			
Mon Jul 25 22:37:26 2016	175916	17	0	3			
Mon Jul 25 22:37:26 2016	175922	20	0	3			
Mon Jul 25 22:37:26 2016	175928	15	0	3			
Mon Jul 25 22:37:26 2016	175934	14	0	3			
Mon Jul 25 22:37:26 2016	175940	16	0	3			
Mon Jul 25 22:37:26 2016	175946	18	0	3			
Mon Jul 25 22:37:26 2016	175952	17	0	3			
Mon Jul 25 22:37:26 2016	175958	17	0	3			
Mon Jul 25 22:37:26 2016	175964	17	0	3			
Mon Jul 25 22:37:26 2016	175970	16	0	3			
Mon Jul 25 22:37:26 2016	175976	16	0	3			
Mon Jul 25 22:37:26 2016	175982	19	0	3			
Mon Jul 25 22:37:26 2016	175988	19	0	3			
Mon Jul 25 22:37:26 2016	175994	17	0	3			
Mon Jul 25 22:37:26 2016	176000	18	0	3			
Mon Jul 25 22:37:26 2016	176006	16	0	3			
Mon Jul 25 22:37:26 2016	176012	19	0	3			
Mon Jul 25 22:37:26 2016	176018	17	0	3			
Mon Jul 25 22:37:26 2016	176024	16	0	3			
Mon Jul 25 22:37:26 2016	176030	16	0	3			
Mon Jul 25 22:37:26 2016	176036	17	0	3			
Mon Jul 25 22:37:26 2016	176042	18	0	3			
Mon Jul 25 22:37:26 2016	176048	14	0	3			
Mon Jul 25 22:37:26 2016	176054	17	0	3			
Mon Jul 25 22:37:26 2016	176060	15	0	3			
Mon Jul 25 22:37:26 2016	176066	18	0	3			
Mon Jul 25 22:37:26 2016	176072	16	0	3			
Mon Jul 25 22:37:26 2016	176078	16	0	3			
Mon Jul 25 22:37:26 2016	176084	16	0	3			
Mon Jul 25 22:37:26 2016	176090	16	0	3			
Mon Jul 25 22:37:26 2016	176096	16	0	3			
Mon Jul 25 22:37:26 2016	176102	14	0	3			
Mon Jul 25 22:37:26 2016	176108	16	0	3			
Mon Jul 25 22:37:26 2016	176114	16	0	3			
Mon Jul 25 22:37:26 2016	176120	16	0	3			
Mon Jul 25 22:37:26 2016	176126	18	0	3			
Mon Jul 25 22:37:26 2016	176132	22	0	3			
Mon Jul 25 22:37:26 2016	176138	18	0	3			
Mon Jul 25 22:37:26 2016	176144	17	0	3			
Mon Jul 25 22:37:26 2016	176150	18	0	3			
Mon Jul 25 22:37:26 2016	176156	17	0	3			
Mon Jul 25 22:37:26 2016	176162	15	0	3			
Mon Jul 25 22:37:26 2016	176168	15	0	3			
Mon Jul 25 22:37:26 2016	176174	16	0	3			
Mon Jul 25 22:37:26 2016	176180	16	0	3			
Mon Jul 25 22:37:26 2016	176186	15	0	3			
Mon Jul 25 22:37:26 2016	176192	16	0	3			
Mon Jul 25 22:37:26 2016	176198	15	0	3			
Mon Jul 25 22:37:26 2016	176204	15	0	3			
Mon Jul 25 22:37:26 2016	176210	15	0	3			
Mon Jul 25 22:37:27 2016	176216	16	0	3			
Mon Jul 25 22:37:27 2016	176222	17	0	3			
Mon Jul 25 22:37:27 2016	176228	15	0	3			
Mon Jul 25 22:37:27 2016	176234	14	0	3			
Mon Jul 25 22:37:27 2016	176240	21	0	3			
Mon Jul 25 22:37:27 2016	176246	20	0	3			
Mon Jul 25 22:37:27 2016	176252	19	0	3			
Mon Jul 25 22:37:27 2016	176258	23	0	3			
Mon Jul 25 22:37:27 2016	176264	16	0	3			
Mon Jul 25 22:37:27 2016	176270	18	0	3			
Mon Jul 25 22:37:27 2016	176276	18	0	3			
Mon Jul 25 22:37:27 2016	176282	18	0	3			
Mon Jul 25 22:37:27 2016	176288	20	0	3			
Mon Jul 25 22:37:27 2016	176294	19	0	3			
Mon Jul 25 22:37:27 2016	176300	18	0	3			
Mon Jul 25 22:37:27 2016	176306	17	0	3			
Mon Jul 25 22:37:27 2016	176312	23	0	3			
Mon Jul 25 22:37:27 2016	176318	16	0	3			
Mon Jul 25 22:37:27 2016	176324	18	0	3			
Mon Jul 25 22:37:27 2016	176330	17	0	3			
Mon Jul 25 22:37:27 2016	176336	18	0	3			
Mon Jul 25 22:37:27 2016	176342	14	0	3			
Mon Jul 25 22:37:27 2016	176348	17	0	3			
Mon Jul 25 22:37:27 2016	176354	17	0	3			
Mon Jul 25 22:37:27 2016	176360	17	0	3			
Mon Jul 25 22:37:27 2016	176366	17	0	3			
Mon Jul 25 22:37:27 2016	176372	18	0	3			
Mon Jul 25 22:37:27 2016	176378	17	0	3			
Mon Jul 25 22:37:27 2016	176384	19	0	3			
Mon Jul 25 22:37:27 2016	176390	14	0	3			
Mon Jul 25 22:37:27 2016	176396	17	0	3			
Mon Jul 25 22:37:27 2016	176402	18	0	3			
Mon Jul 25 22:37:27 2016	176408	16	0	3			
Mon Jul 25 22:37:27 2016	176414	19	0	3			
Mon Jul 25 22:37:27 2016	176420	15	0	3			
Mon Jul 25 22:37:27 2016	176426	16	0	3			
Mon Jul 25 22:37:27 2016	176432	18	0	3			
Mon Jul 25 22:37:27 2016	176438	16	0	3			
Mon Jul 25 22:37:27 2016	176444	16	0	3			
Mon Jul 25 22:37:27 2016	176450	16	0	3			
Mon Jul 25 22:37:27 2016	176456	20	0	3			
Mon Jul 25 22:37:27 2016	176462	15	0	3			
Mon Jul 25 22:37:27 2016	176468	16	0	3			
Mon Jul 25 22:37:27 2016	176474	16	0	3			
Mon Jul 25 22:37:27 2016	176480	16	0	3			
Mon Jul 25 22:37:27 2016	176486	15	1	4			
Mon Jul 25 22:37:27 2016	176492	15	1	4			
Mon Jul 25 22:37:27 2016	176498	17	1	4			
Mon Jul 25 22:37:27 2016	176504	16	1	4			
Mon Jul 25 22:37:27 2016	176510	16	1	4			
Mon Jul 25 22:37:27 2016	176516	17	1	4			
Mon Jul 25 22:37:27 2016	176522	14	1	4			
Mon Jul 25 22:37:27 2016	176528	17	1	4			
Mon Jul 25 22:37:27 2016	176534	21	1	4			
Mon Jul 25 22:37:27 2016	176540	18	1	4			
Mon Jul 25 22:37:27 2016	176546	17	0	4			
Mon Jul 25 22:37:27 2016	176552	16	0	4			
Mon Jul 25 22:37:27 2016	176558	16	0	4			
Mon Jul 25 22:37:27 2016	176564	14	0	4			
Mon Jul 25 22:37:27 2016	176570	16	0	4			
Mon Jul 25 22:37:27 2016	176576	16	0	4			
Mon Jul 25 22:37:27 2016	176582	15	0	4			
Mon Jul 25 22:37:27 2016	176588	20	0	4			
Mon Jul 25 22:37:27 2016	176594	17	0	4			
Mon Jul 25 22:37:27 2016	176600	16	0	4			
Mon Jul 25 22:37:27 2016	176606	17	0	4			
Mon Jul 25 22:37:27 2016	176612	14	0	4			
Mon Jul 25 22:37:27 2016	176618	16	0	4			
Mon Jul 25 22:37:27 2016	176624	19	0	4			
Mon Jul 25 22:37:27 2016	176630	15	0	4			
Mon Jul 25 22:37:27 2016	176636	15	0	4			
Mon Jul 25 22:37:27 2016	176642	16	0	4			
Mon Jul 25 22:37:27 2016	176648	15	0	4			
Mon Jul 25 22:37:27 2016	176654	16	0	4			
Mon Jul 25 22:37:27 2016	176660	17	0	4			
Mon Jul 25 22:37:27 2016	176666	15	0	4			
Mon Jul 25 22:37:27 2016	176672	15	0	4			
Mon Jul 25 22:37:27 2016	176678	19	0	4			
Mon Jul 25 22:37:27 2016	176684	15	0	4			
Mon Jul 25 22:37:27 2016	176690	15	0	4			
Mon Jul 25 22:37:27 2016	176696	16	0	4			
Mon Jul 25 22:37:27 2016	176702	16	0	4			
Mon Jul 25 22:37:27 2016	176708	16	0	4			
Mon Jul 25 22:37:27 2016	176714	15	0	4			
Mon Jul 25 22:37:27 2016	176720	22	0	4			
Mon Jul 25 22:37:27 2016	176726	15	0	4			
Mon Jul 25 22:37:27 2016	176732	14	0	4			
Mon Jul 25 22:37:27 2016	176738	19	0	4			
Mon Jul 25 22:37:27 2016	176744	16	0	4			
Mon Jul 25 22:37:27 2016	176750	15	0	4			
Mon Jul 25 22:37:27 2016	176756	15	0	4			
Mon Jul 25 22:37:27 2016	176762	18	0	4			
Mon Jul 25 22:37:27 2016	176768	14	0	4			
Mon Jul 25 22:37:27 2016	176774	19	0	4			
Mon Jul 25 22:37:27 2016	176780	20	0	4			
Mon Jul 25 22:37:27 2016	176786	18	0	4			
Mon Jul 25 22:37:27 2016	176792	18	0	4			
Mon Jul 25 22:37:27 2016	176798	16	0	4			
Mon Jul 25 22:37:27 2016	176804	15	0	4			
Mon Jul 25 22:37:27 2016	176810	17	0	4			
Mon Jul 25 22:37:27 2016	176816	15	0	4			
Mon Jul 25 22:37:27 2016	176822	15	0	4			
Mon Jul 25 22:37:27 2016	176828	15	0	4			
Mon Jul 25 22:37:27 2016	176834	15	0	4			
Mon Jul 25 22:37:27 2016	176840	16	0	4			
Mon Jul 25 22:37:27 2016	176846	15	0	4			
Mon Jul 25 22:37:27 2016	176852	15	0	4			
Mon Jul 25 22:37:27 2016	176858	16	0	4			
Mon Jul 25 22:37:27 2016	176864	14	0	4			
Mon Jul 25 22:37:27 2016	176870	15	0	4			
Mon Jul 25 22:37:27 2016	176876	16	0	4			
Mon Jul 25 22:37:27 2016	176882	16	0	4			
Mon Jul 25 22:37:27 2016	176888	15	0	4			
Mon Jul 25 22:37:27 2016	176894	15	0	4			
Mon Jul 25 22:37:27 2016	176900	18	0	4			
Mon Jul 25 22:37:27 2016	176906	15	0	4			
Mon Jul 25 22:37:27 2016	176912	16	0	4			
Mon Jul 25 22:37:27 2016	176918	15	0	4			
Mon Jul 25 22:37:27 2016	176924	14	0	4			
Mon Jul 25 22:37:27 2016	176930	15	0	4			
Mon Jul 25 22:37:27 2016	176936	15	0	4			
Mon Jul 25 22:37:27 2016	176942	16	0	4			
Mon Jul 25 22:37:27 2016	176948	14	0	4			
Mon Jul 25 22:37:27 2016	176954	16	0	4			
Mon Jul 25 22:37:27 2016	176960	16	0	4			
Mon Jul 25 22:37:27 2016	176966	14	0	4			
Mon Jul 25 22:37:27 2016	176972	27	0	4			
Mon Jul 25 22:37:27 2016	176978	16	0	4			
Mon Jul 25 22:37:27 2016	176984	8	0	4			
Mon Jul 25 22:37:27 2016	176990	17	0	4			
Mon Jul 25 22:37:27 2016	176996	13	0	4			
Mon Jul 25 22:37:27 2016	177002	16	0	4			
Mon Jul 25 22:37:27 2016	177008	15	0	4			
Mon Jul 25 22:37:27 2016	177014	15	0	4			
Mon Jul 25 22:37:27 2016	177020	15	0	4			
Mon Jul 25 22:37:27 2016	177026	21	0	4			
Mon Jul 25 22:37:27 2016	177032	18	0	4			
Mon Jul 25 22:37:27 2016	177038	0	0	4			
Mon Jul 25 22:37:27 2016	177044	20	0	4			
Mon Jul 25 22:37:27 2016	177050	21	0	4			
Mon Jul 25 22:37:27 2016	177056	20	0	4			
Mon Jul 25 22:37:27 2016	177062	17	0	4			
Mon Jul 25 22:37:27 2016	177068	14	0	4			
Mon Jul 25 22:37:27 2016	177074	15	0	4			
Mon Jul 25 22:37:27 2016	177080	18	0	4			
Mon Jul 25 22:37:27 2016	177086	16	0	4			
Mon Jul 25 22:37:27 2016	177092	16	0	4			
Mon Jul 25 22:37:27 2016	177098	17	0	4			
Mon Jul 25 22:37:27 2016	177104	17	0	4			
Mon Jul 25 22:37:27 2016	177110	15	0	4			
Mon Jul 25 22:37:27 2016	177116	15	0	4			
Mon Jul 25 22:37:27 2016	177122	17	0	4			
Mon Jul 25 22:37:27 2016	177128	16	0	4			
Mon Jul 25 22:37:27 2016	177134	17	0	4			
Mon Jul 25 22:37:27 2016	177140	14	0	4			
Mon Jul 25 22:37:27 2016	177146	21	0	4			
Mon Jul 25 22:37:27 2016	177152	15	0	4			
Mon Jul 25 22:37:27 2016	177158	18	0	4			
Mon Jul 25 22:37:27 2016	177164	17	0	4			
Mon Jul 25 22:37:27 2016	177170	17	0	4			
Mon Jul 25 22:37:27 2016	177176	19	0	4			
Mon Jul 25 22:37:27 2016	177182	17	0	4			
Mon Jul 25 22:37:27 2016	177188	15	0	4			
Mon Jul 25 22:37:27 2016	177194	16	0	4			
Mon Jul 25 22:37:27 2016	177200	15	0	4			
Mon Jul 25 22:37:27 2016	177206	17	0	4			
Mon Jul 25 22:37:27 2016	177212	15	0	4			
Mon Jul 25 22:37:28 2016	177218	14	0	4			
Mon Jul 25 22:37:28 2016	177224	18	0	4			
Mon Jul 25 22:37:28 2016	177230	14	0	4			
Mon Jul 25 22:37:28 2016	177236	17	0	4			
Mon Jul 25 22:37:28 2016	177242	16	0	4			
Mon Jul 25 22:37:28 2016	177248	17	0	4			
Mon Jul 25 22:37:28 2016	177254	16	0	4			
Mon Jul 25 22:37:28 2016	177260	17	0	4			
Mon Jul 25 22:37:28 2016	177266	18	0	4			
Mon Jul 25 22:37:28 2016	177272	15	0	4			
Mon Jul 25 22:37:28 2016	177278	16	0	4			
Mon Jul 25 22:37:28 2016	177284	16	0	4			
Mon Jul 25 22:37:28 2016	177290	17	0	4			
Mon Jul 25 22:37:28 2016	177296	18	0	4			
Mon Jul 25 22:37:28 2016	177302	17	0	4			
Mon Jul 25 22:37:28 2016	177308	17	0	4			
Mon Jul 25 22:37:28 2016	177314	13	0	4			
Mon Jul 25 22:37:28 2016	177320	24	0	4			
Mon Jul 25 22:37:28 2016	177326	22	0	4			
Mon Jul 25 22:37:28 2016	177332	19	0	4			
Mon Jul 25 22:37:28 2016	177338	17	0	4			
Mon Jul 25 22:37:28 2016	177344	17	0	4			
Mon Jul 25 22:37:28 2016	177350	4	0	4			
Mon Jul 25 22:37:28 2016	177356	19	0	4			
Mon Jul 25 22:37:28 2016	177362	16	0	4			
Mon Jul 25 22:37:28 2016	177368	16	0	4			
Mon Jul 25 22:37:28 2016	177374	17	0	4			
Mon Jul 25 22:37:28 2016	177380	17	0	4			
Mon Jul 25 22:37:28 2016	177386	16	0	4			
Mon Jul 25 22:37:28 2016	177392	17	0	4			
Mon Jul 25 22:37:28 2016	177398	17	0	4			
Mon Jul 25 22:37:28 2016	177404	16	0	4			
Mon Jul 25 22:37:28 2016	177410	16	0	4			
Mon Jul 25 22:37:28 2016	177416	18	0	4			
Mon Jul 25 22:37:28 2016	177422	17	0	4			
Mon Jul 25 22:37:28 2016	177428	17	0	4			
Mon Jul 25 22:37:28 2016	177434	16	0	4			
Mon Jul 25 22:37:28 2016	177440	16	0	4			
Mon Jul 25 22:37:28 2016	177446	19	0	4			
Mon Jul 25 22:37:28 2016	177452	0	0	4			
Mon Jul 25 22:37:28 2016	177458	19	0	4			
Mon Jul 25 22:37:28 2016	177464	15	0	4			
Mon Jul 25 22:37:28 2016	177470	19	0	4			
Mon Jul 25 22:37:28 2016	177476	6	0	4			
Mon Jul 25 22:37:28 2016	177482	23	0	4			
Mon Jul 25 22:37:28 2016	177488	18	0	4			
Mon Jul 25 22:37:28 2016	177494	18	0	4			
Mon Jul 25 22:37:28 2016	177500	17	0	4			
Mon Jul 25 22:37:28 2016	177506	15	0	4			
Mon Jul 25 22:37:28 2016	177512	15	0	4			
Mon Jul 25 22:37:28 2016	177518	20	0	4			
Mon Jul 25 22:37:28 2016	177524	22	0	4			
Mon Jul 25 22:37:28 2016	177530	19	0	4			
Mon Jul 25 22:37:28 2016	177536	19	0	4			
Mon Jul 25 22:37:28 2016	177542	20	0	4			
Mon Jul 25 22:37:28 2016	177548	18	0	4			
Mon Jul 25 22:37:28 2016	177554	16	0	4			
Mon Jul 25 22:37:28 2016	177560	17	0	4			
Mon Jul 25 22:37:28 2016	177566	16	0	4			
Mon Jul 25 22:37:28 2016	177572	17	0	4			
Mon Jul 25 22:37:28 2016	177578	17	0	4			
Mon Jul 25 22:37:28 2016	177584	18	0	4			
Mon Jul 25 22:37:28 2016	177590	18	0	4			
Mon Jul 25 22:37:28 2016	177596	18	0	4			
Mon Jul 25 22:37:28 2016	177602	15	0	4			
Mon Jul 25 22:37:28 2016	177608	18	0	4			
Mon Jul 25 22:37:28 2016	177614	17	0	4			
Mon Jul 25 22:37:28 2016	177620	17	0	4			
Mon Jul 25 22:37:28 2016	177626	18	0	4			
Mon Jul 25 22:37:28 2016	177632	16	0	4			
Mon Jul 25 22:37:28 2016	177638	16	0	4			
Mon Jul 25 22:37:28 2016	177644	16	0	4			
Mon Jul 25 22:37:28 2016	177650	17	0	4			
Mon Jul 25 22:37:28 2016	177656	17	0	4			
Mon Jul 25 22:37:28 2016	177662	17	0	4			
Mon Jul 25 22:37:28 2016	177668	18	0	4			
Mon Jul 25 22:37:28 2016	177674	16	0	4			
Mon Jul 25 22:37:28 2016	177680	15	0	4			
Mon Jul 25 22:37:28 2016	177686	15	0	4			
Mon Jul 25 22:37:28 2016	177692	18	0	4			
Mon Jul 25 22:37:28 2016	177698	21	0	4			
Mon Jul 25 22:37:28 2016	177704	23	0	4			
Mon Jul 25 22:37:28 2016	177710	19	0	4			
Mon Jul 25 22:37:28 2016	177716	19	0	4			
Mon Jul 25 22:37:28 2016	177722	17	0	4			
Mon Jul 25 22:37:28 2016	177728	18	0	4			
Mon Jul 25 22:37:28 2016	177734	16	0	4			
Mon Jul 25 22:37:28 2016	177740	19	0	4			
Mon Jul 25 22:37:28 2016	177746	17	0	4			
Mon Jul 25 22:37:28 2016	177752	17	0	4			
Mon Jul 25 22:37:28 2016	177758	19	0	4			
Mon Jul 25 22:37:28 2016	177764	15	0	4			
Mon Jul 25 22:37:28 2016	177770	17	0	4			
Mon Jul 25 22:37:28 2016	177776	18	0	4			
Mon Jul 25 22:37:28 2016	177782	17	0	4			
Mon Jul 25 22:37:28 2016	177788	17	0	4			
Mon Jul 25 22:37:28 2016	177794	17	0	4			
Mon Jul 25 22:37:28 2016	177800	16	0	4			
Mon Jul 25 22:37:28 2016	177806	0	0	4			
Mon Jul 25 22:37:28 2016	177812	22	0	4			
Mon Jul 25 22:37:28 2016	177818	14	0	4			
Mon Jul 25 22:37:28 2016	177824	19	0	4			
Mon Jul 25 22:37:28 2016	177830	21	0	4			
Mon Jul 25 22:37:28 2016	177836	17	0	4			
Mon Jul 25 22:37:28 2016	177842	17	0	4			
Mon Jul 25 22:37:28 2016	177848	19	0	4			
Mon Jul 25 22:37:28 2016	177854	19	0	4			
Mon Jul 25 22:37:28 2016	177860	19	0	4			
Mon Jul 25 22:37:28 2016	177866	16	0	4			
Mon Jul 25 22:37:28 2016	177872	16	0	4			
Mon Jul 25 22:37:28 2016	177878	17	0	4			
Mon Jul 25 22:37:28 2016	177884	21	0	4			
Mon Jul 25 22:37:28 2016	177890	14	0	4			
Mon Jul 25 22:37:28 2016	177896	18	0	4			
Mon Jul 25 22:37:28 2016	177902	18	0	4			
Mon Jul 25 22:37:28 2016	177908	17	0	4			
Mon Jul 25 22:37:28 2016	177914	18	0	4			
Mon Jul 25 22:37:28 2016	177920	17	0	4			
Mon Jul 25 22:37:28 2016	177926	17	0	4			
Mon Jul 25 22:37:28 2016	177932	23	0	4			
Mon Jul 25 22:37:28 2016	177938	18	0	4			
Mon Jul 25 22:37:28 2016	177944	21	0	4			
Mon Jul 25 22:37:28 2016	177950	15	0	4			
Mon Jul 25 22:37:28 2016	177956	18	0	4			
Mon Jul 25 22:37:28 2016	177962	21	0	4			
Mon Jul 25 22:37:28 2016	177968	28	0	4			
Mon Jul 25 22:37:28 2016	177974	21	0	4			
Mon Jul 25 22:37:28 2016	177980	19	0	4			
Mon Jul 25 22:37:28 2016	177986	24	0	4			
Mon Jul 25 22:37:28 2016	177992	19	0	4			
Mon Jul 25 22:37:28 2016	177998	17	0	4			
Mon Jul 25 22:37:28 2016	178004	21	0	4			
Mon Jul 25 22:37:28 2016	178010	18	0	4			
Mon Jul 25 22:37:28 2016	178016	17	0	4			
Mon Jul 25 22:37:28 2016	178022	17	0	4			
Mon Jul 25 22:37:28 2016	178028	20	0	4			
Mon Jul 25 22:37:28 2016	178034	19	0	4			
Mon Jul 25 22:37:28 2016	178040	24	0	4			
Mon Jul 25 22:37:28 2016	178046	19	0	4			
Mon Jul 25 22:37:28 2016	178052	18	0	4			
Mon Jul 25 22:37:28 2016	178058	20	0	4			
Mon Jul 25 22:37:28 2016	178064	19	0	4			
Mon Jul 25 22:37:28 2016	178070	18	0	4			
Mon Jul 25 22:37:28 2016	178076	19	0	4			
Mon Jul 25 22:37:28 2016	178082	19	0	4			
Mon Jul 25 22:37:28 2016	178088	22	0	4			
Mon Jul 25 22:37:28 2016	178094	15	0	4			
Mon Jul 25 22:37:28 2016	178100	20	0	4			
Mon Jul 25 22:37:28 2016	178106	21	0	4			
Mon Jul 25 22:37:28 2016	178112	18	0	4			
Mon Jul 25 22:37:28 2016	178118	17	0	4			
Mon Jul 25 22:37:28 2016	178124	19	0	4			
Mon Jul 25 22:37:28 2016	178130	15	0	4			
Mon Jul 25 22:37:28 2016	178136	24	0	4			
Mon Jul 25 22:37:28 2016	178142	16	0	4			
Mon Jul 25 22:37:28 2016	178148	20	0	4			
Mon Jul 25 22:37:28 2016	178154	14	0	4			
Mon Jul 25 22:37:28 2016	178160	19	0	4			
Mon Jul 25 22:37:28 2016	178166	19	0	4			
Mon Jul 25 22:37:28 2016	178172	24	0	4			
Mon Jul 25 22:37:28 2016	178178	23	0	4			
Mon Jul 25 22:37:28 2016	178184	16	0	4			
Mon Jul 25 22:37:28 2016	178190	19	0	4			
Mon Jul 25 22:37:28 2016	178196	17	0	4			
Mon Jul 25 22:37:28 2016	178202	18	0	4			
Mon Jul 25 22:37:28 2016	178208	17	0	4			
Mon Jul 25 22:37:29 2016	178214	18	0	4			
Mon Jul 25 22:37:29 2016	178220	16	0	4			
Mon Jul 25 22:37:29 2016	178226	17	0	4			
Mon Jul 25 22:37:29 2016	178232	16	0	4			
Mon Jul 25 22:37:29 2016	178238	18	0	4			
Mon Jul 25 22:37:29 2016	178244	15	0	4			
Mon Jul 25 22:37:29 2016	178250	16	0	4			
Mon Jul 25 22:37:29 2016	178256	17	0	4			
Mon Jul 25 22:37:29 2016	178262	17	0	4			
Mon Jul 25 22:37:29 2016	178268	15	0	4			
Mon Jul 25 22:37:29 2016	178274	19	0	4			
Mon Jul 25 22:37:29 2016	178280	18	0	4			
Mon Jul 25 22:37:29 2016	178286	17	0	4			
Mon Jul 25 22:37:29 2016	178292	17	0	4			
Mon Jul 25 22:37:29 2016	178298	16	0	4			
Mon Jul 25 22:37:29 2016	178304	16	0	4			
Mon Jul 25 22:37:29 2016	178310	16	0	4			
Mon Jul 25 22:37:29 2016	178316	15	0	4			
Mon Jul 25 22:37:29 2016	178322	22	0	4			
Mon Jul 25 22:37:29 2016	178328	16	0	4			
Mon Jul 25 22:37:29 2016	178334	26	0	4			
Mon Jul 25 22:37:29 2016	178340	21	0	4			
Mon Jul 25 22:37:29 2016	178346	22	0	4			
Mon Jul 25 22:37:29 2016	178352	8	0	4			
Mon Jul 25 22:37:29 2016	178358	21	0	4			
Mon Jul 25 22:37:29 2016	178364	18	0	4			
Mon Jul 25 22:37:29 2016	178370	18	0	4			
Mon Jul 25 22:37:29 2016	178376	18	0	4			
Mon Jul 25 22:37:29 2016	178382	20	0	4			
Mon Jul 25 22:37:29 2016	178388	16	0	4			
Mon Jul 25 22:37:29 2016	178394	17	0	4			
Mon Jul 25 22:37:29 2016	178400	22	0	4			
Mon Jul 25 22:37:29 2016	178406	15	0	4			
Mon Jul 25 22:37:29 2016	178412	23	0	4			
Mon Jul 25 22:37:29 2016	178418	15	0	4			
Mon Jul 25 22:37:29 2016	178424	21	0	4			
Mon Jul 25 22:37:29 2016	178430	19	0	4			
Mon Jul 25 22:37:29 2016	178436	17	0	4			
Mon Jul 25 22:37:29 2016	178442	20	0	4			
Mon Jul 25 22:37:29 2016	178448	21	0	4			
Mon Jul 25 22:37:29 2016	178454	17	0	4			
Mon Jul 25 22:37:29 2016	178460	17	0	4			
Mon Jul 25 22:37:29 2016	178466	18	0	4			
Mon Jul 25 22:37:29 2016	178472	15	0	4			
Mon Jul 25 22:37:29 2016	178478	16	0	4			
Mon Jul 25 22:37:29 2016	178484	11	0	4			
Mon Jul 25 22:37:29 2016	178490	20	0	4			
Mon Jul 25 22:37:29 2016	178496	17	0	4			
Mon Jul 25 22:37:29 2016	178502	16	0	4			
Mon Jul 25 22:37:29 2016	178508	17	0	4			
Mon Jul 25 22:37:29 2016	178514	16	0	4			
Mon Jul 25 22:37:29 2016	178520	18	0	4			
Mon Jul 25 22:37:29 2016	178526	16	0	4			
Mon Jul 25 22:37:29 2016	178532	22	0	4			
Mon Jul 25 22:37:29 2016	178538	15	0	4			
Mon Jul 25 22:37:29 2016	178544	15	1	5			
